COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
2,a_a007922,7,2,3,3
1,a_a015033,1,1,5,1
2,a_a003125,11,1,4,3
1,a_a002096,8,2,3,1
1,a_a005606,1,1,4,1
1,a_a001500,7,2,5,1
5,a_a010350,11,2,1,3
1,a_a012313,1,2,7,1
3,a_a015033,2,2,2,1
1,a_a006712,8,2,4,1
4,a_a001611,2,2,4,3
3,a_a001377,5,2,5,1
2,a_a002060,2,1,1,1
1,a_a003543,8,1,4,1
1,a_a014139,8,2,4,1
6,a_a008455,11,1,1,1
1,a_a012275,7,2,3,2
1,a_a002882,1,1,4,1
1,a_a007333,8,2,3,1
2,a_a002050,2,2,1,1
2,a_a003672,2,2,4,1
1,a_a015257,5,2,3,1
2,a_a004269,2,2,3,1
3,a_a014919,5,2,3,1
1,a_a002204,8,2,4,1
3,a_a006478,7,2,6,1
3,a_a005492,2,2,1,1
1,a_a004306,1,2,5,1
1,a_a001909,8,1,4,1
3,a_a003322,2,1,1,1
1,a_a002075,8,1,3,3
4,a_a001272,7,2,3,1
3,a_a006128,7,2,5,3
2,a_a010570,3,1,7,3
1,a_a001991,8,2,3,1
1,a_a001588,8,1,3,3
1,a_a007078,8,1,3,1
2,a_a000784,2,2,3,1
4,a_a003075,2,1,1,1
1,a_a002664,1,2,4,1
1,a_a000399,7,1,3,3
1,a_a018039,8,2,3,1
1,a_a000086,1,2,4,1
1,a_a008582,9,2,4,1
3,a_a003906,2,1,1,3
3,a_a001216,6,2,7,3
2,a_a011641,7,2,3,1
8,a_a008299,7,1,4,1
2,a_a003557,2,2,1,1
1,a_a001892,2,2,1,1
2,a_a006120,2,2,1,1
3,a_a011091,7,2,4,3
1,a_a006209,8,1,3,1
1,a_a005961,7,2,6,1
1,a_a004146,5,2,3,1
1,a_a003697,1,1,5,1
2,a_a001950,2,2,1,1
1,a_a000828,8,1,4,1
1,a_a000034,1,1,5,1
3,a_a007612,6,2,7,3
1,a_a006166,9,2,5,1
1,a_a006302,1,1,5,1
1,a_a007034,1,1,5,1
2,a_a007831,2,2,2,1
4,a_a004930,7,1,4,2
13,a_a000893,9,1,1,3
1,a_a008209,1,1,4,1
1,a_a001575,7,2,3,1
2,a_a017937,3,2,7,1
13,c_c003316,10,2,6,1
1,a_a007915,8,2,3,1
1,a_a006045,1,1,4,1
1,a_a002470,8,1,4,1
1,c_c007425,7,2,3,1
2,a_a005703,2,1,1,1
1,a_a006463,1,2,5,1
1,a_a000134,8,1,4,3
1,a_a007234,8,1,4,1
2,a_a006287,2,2,2,1
1,a_a002202,2,2,2,1
2,a_a010982,3,2,6,1
3,c_c005232,7,1,4,2
3,a_a006870,2,1,1,1
3,a_a001037,6,2,4,1
1,a_a000973,7,1,5,3
1,a_a001152,7,2,3,1
1,a_a007200,1,2,4,1
3,a_a002055,11,1,1,1
3,a_a006566,6,1,1,1
3,a_a018149,2,1,2,1
4,a_a008299,7,1,3,1
2,a_a000373,2,2,3,1
1,c_c002949,3,1,7,1
1,a_a004398,9,2,4,1
16,a_a003353,10,2,5,2
5,a_a005701,6,2,2,1
1,a_a004787,1,2,4,1
2,a_a011446,3,2,6,2
1,a_a004767,2,2,4,1
2,a_a002886,10,2,5,1
3,a_a000302,2,2,1,1
2,a_a004763,2,1,1,1
1,c_c014246,7,1,4,1
1,a_a003123,8,1,4,1
1,a_a002293,7,1,4,1
2,a_a000655,6,2,6,3
1,a_a003626,1,1,6,1
2,a_a003308,2,2,2,1
2,a_a006616,10,2,8,1
2,a_a003871,1,1,8,1
7,c_c003316,10,2,6,1
1,a_a001871,1,2,6,1
1,a_a005568,8,2,4,3
3,a_a002345,2,2,4,1
3,a_a014978,2,2,1,1
2,a_a003907,2,2,4,2
3,a_a006254,1,2,4,1
1,a_a000013,8,2,4,1
2,a_a001296,2,2,1,1
2,a_a007422,5,2,5,1
3,a_a007002,10,2,5,1
1,a_a007334,8,2,4,1
3,a_a007343,2,2,1,1
1,c_c005843,1,1,4,1
1,a_a008605,8,1,4,1
1,a_a001123,1,1,4,1
3,a_a004306,2,2,1,1
1,a_a000011,5,2,3,1
2,a_a000034,2,2,2,1
1,a_a011248,8,2,3,1
3,a_a000318,7,2,3,3
3,a_a018240,7,2,3,3
1,a_a009397,8,1,3,1
3,a_a005009,2,2,1,1
6,c_c003316,10,2,6,1
2,a_a000675,2,1,1,1
1,a_a001611,3,1,4,1
2,a_a007824,3,2,8,1
1,a_a008098,8,2,4,1
2,a_a014955,7,1,3,1
3,a_a003176,7,2,4,1
1,a_a006101,8,2,4,1
1,a_a008096,8,1,4,1
1,a_a018089,1,2,7,1
1,a_a017989,7,2,4,1
1,a_a006479,2,2,5,1
6,a_a003207,9,2,3,1
1,a_a014948,7,2,4,3
1,a_a003581,1,1,6,1
11,a_a000318,7,1,4,3
1,a_a006976,8,1,4,1
1,a_a005824,8,2,4,1
1,a_a001900,9,2,5,2
5,a_a003284,11,1,1,1
3,a_a002571,2,1,2,1
4,a_a000011,6,1,4,1
1,a_a001801,2,2,3,1
2,a_a006565,2,1,1,1
1,a_a005626,1,2,5,1
4,a_a002468,7,1,3,3
1,a_a004788,8,2,4,1
3,a_a017690,7,2,4,3
2,a_a017973,5,2,6,1
1,a_a003064,1,1,7,3
1,a_a003187,1,1,5,1
3,a_a000588,7,2,3,2
1,a_a001340,8,2,4,3
1,a_a000982,1,2,5,1
2,a_a000014,6,1,6,3
3,a_a001839,7,2,4,2
1,a_a003338,1,2,7,1
1,a_a006308,1,1,5,1
3,a_a000721,2,2,2,1
3,a_a009411,10,2,6,1
1,a_a003372,1,1,5,1
4,a_a010570,5,1,5,2
2,a_a002902,2,1,2,1
4,a_a004683,2,1,1,1
1,a_a000174,1,2,5,1
5,a_a001611,5,2,5,3
1,a_a003430,8,2,3,1
1,a_a005867,2,2,4,1
1,a_a006778,2,1,4,1
6,a_a000014,6,1,6,3
2,a_a018152,7,2,3,1
1,a_a005683,8,1,4,1
3,a_a002106,7,2,4,3
2,a_a003782,2,1,1,1
1,a_a006603,8,2,4,1
1,a_a002091,1,2,4,1
1,a_a003784,1,1,5,1
2,a_a008133,3,2,6,1
5,a_a003125,11,2,3,3
1,a_a004874,5,1,4,1
3,a_a002399,7,2,7,3
1,a_a003525,8,2,3,1
3,a_a010127,2,2,3,1
1,a_a008194,8,1,3,1
1,a_a017923,1,1,5,1
1,a_a005215,8,2,3,1
1,a_a004712,7,2,3,1
1,a_a001421,3,2,4,1
2,a_a005445,7,2,4,2
1,a_a006668,1,1,4,1
1,a_a018123,1,1,6,1
3,a_a004683,2,1,2,1
1,a_a006709,1,1,5,1
1,a_a001570,11,2,4,1
2,a_a007241,1,2,7,1
4,a_a000344,7,1,6,3
2,a_a007950,2,1,2,1
1,a_a017994,1,2,4,1
1,a_a007340,2,2,3,1
1,a_a005679,2,2,1,1
1,a_a015333,7,2,5,1
3,a_a015206,3,2,7,3
5,a_a000958,7,2,1,3
1,a_a018125,10,2,7,1
2,a_a000303,2,2,1,1
1,a_a003025,1,1,4,1
1,a_a003362,7,2,4,1
1,a_a004335,1,2,5,1
1,a_a005287,1,2,6,1
2,a_a001281,2,2,4,1
2,a_a001575,7,2,3,1
2,a_a002531,2,2,4,1
1,a_a001472,8,1,4,3
2,a_a001851,1,1,7,1
2,c_c000072,7,1,5,3
2,d_d000936,2,2,4,1
1,a_a005075,1,1,5,1
3,a_a005594,2,2,1,1
1,a_a005613,1,1,5,1
2,a_a003791,2,2,3,1
4,a_a017996,7,1,3,2
1,a_a002369,7,2,4,3
1,a_a006700,8,1,4,1
1,a_a012344,7,2,4,1
1,a_a000682,8,1,3,1
7,a_a008455,11,2,1,1
1,a_a007356,1,1,4,1
2,a_a001785,2,2,1,1
1,a_a004420,8,2,3,1
3,a_a010542,2,2,1,1
1,a_a003016,8,2,3,1
1,a_a000989,7,2,3,1
1,a_a006651,7,2,3,1
2,a_a004570,2,1,1,1
8,a_a003844,6,1,5,3
1,a_a002752,8,1,4,1
1,a_a001516,7,2,3,1
4,a_a000563,7,1,4,1
1,a_a017979,1,1,5,1
2,a_a017605,2,2,1,1
1,a_a000960,1,1,5,1
1,a_a002366,8,1,3,1
2,a_a001830,2,2,1,1
1,a_a005553,1,2,4,1
7,a_a006769,11,2,8,1
2,a_a003187,2,1,2,1
3,a_a009639,11,1,7,1
1,a_a000862,7,1,4,3
1,a_a005705,7,2,3,1
1,a_a006018,1,2,6,1
1,a_a001955,7,1,4,1
2,a_a008320,2,2,2,1
2,a_a018141,2,1,4,1
1,a_a003229,1,2,5,1
1,a_a004540,8,1,3,1
2,a_a006574,7,2,3,3
1,a_a008108,9,2,6,1
2,a_a003353,10,1,6,2
1,a_a005810,8,2,4,1
1,a_a014238,1,2,5,1
1,a_a005001,1,1,4,1
1,a_a001549,8,1,3,1
2,a_a006071,7,2,4,1
12,a_a006769,11,2,8,1
1,a_a005133,1,2,5,1
2,a_a003060,2,1,2,1
1,c_c005067,1,1,7,1
1,a_a003300,1,1,4,1
2,a_a005736,1,1,5,1
2,a_a001130,7,1,3,1
1,a_a007609,8,1,4,3
1,a_a009792,7,1,3,3
2,a_a005514,2,1,1,1
2,a_a005831,2,2,1,1
1,a_a014226,8,1,4,3
1,a_a000327,8,1,3,1
12,a_a003353,10,2,4,3
4,a_a005709,5,2,4,1
1,a_a006295,8,2,3,1
1,a_a003366,6,2,2,1
2,a_a005380,2,1,1,1
2,a_a017827,2,2,2,1
1,a_a011106,1,1,5,1
1,a_a017601,8,2,3,1
1,a_a003605,8,1,4,1
1,a_a010396,8,2,3,1
2,a_a006264,2,2,1,1
1,a_a007618,1,1,7,1
3,a_a006408,5,1,4,1
1,a_a010291,7,1,4,1
2,a_a010028,2,2,1,1
1,a_a000272,1,2,4,1
1,a_a001759,7,2,3,3
3,a_a001694,7,2,3,3
1,a_a007591,8,1,3,3
1,a_a001875,8,1,4,1
2,a_a002624,2,2,2,1
2,a_a005164,2,2,1,1
2,a_a000389,2,1,1,1
1,a_a001915,2,2,3,1
6,a_a000231,6,2,5,3
2,a_a000018,2,1,2,1
2,a_a008053,2,2,1,1
2,a_a002668,2,2,1,1
2,b_b013622,7,1,7,1
7,a_a000893,9,1,5,3
2,a_a007216,2,2,1,1
1,a_a005347,1,1,5,1
2,a_a017671,2,1,1,1
3,a_a001434,2,2,1,1
3,a_a014913,2,2,1,1
1,a_a007759,1,1,6,1
3,a_a000884,2,2,1,1
3,a_a009433,7,2,3,1
1,a_a003104,1,1,4,1
2,a_a008738,2,2,4,1
1,a_a000939,8,2,3,1
1,a_a006029,1,2,4,1
2,a_a004524,2,2,1,1
1,a_a017709,8,1,4,1
1,a_a003033,1,1,7,1
3,a_a002114,5,2,4,1
2,a_a007378,7,2,4,3
1,a_a003227,8,2,4,1
1,a_a001957,1,2,4,1
3,a_a004303,2,1,1,1
1,a_a004321,1,2,6,1
3,a_a006804,7,2,6,1
3,b_b002933,7,1,3,1
1,a_a013695,8,2,3,1
1,a_a017914,8,2,3,1
3,a_a007318,2,1,1,1
2,a_a015340,2,2,2,1
1,a_a000413,7,1,3,3
1,a_a006423,8,2,4,3
3,a_a004106,2,1,1,1
3,a_a001917,2,2,1,1
1,a_a002927,1,1,5,1
1,a_a014106,5,2,6,1
2,a_a009744,9,2,5,3
1,a_a002127,1,1,4,1
1,a_a010360,8,2,3,1
2,a_a000418,11,1,3,2
1,c_c011878,8,1,4,1
1,a_a003155,10,2,5,1
1,a_a002507,1,1,5,1
2,a_a015030,2,2,3,1
1,a_a004843,8,2,3,1
3,a_a005797,2,2,3,2
1,a_a002502,7,2,5,3
4,a_a000430,7,2,5,3
3,a_a004284,2,2,2,1
1,a_a001039,1,2,4,1
1,a_a001504,2,2,2,1
1,a_a000510,7,2,3,1
1,a_a001447,8,1,4,1
2,a_a003366,6,2,5,3
1,a_a002301,8,2,4,1
1,a_a000891,8,2,3,1
1,a_a011175,1,2,4,1
3,a_a006388,2,2,4,1
2,a_a003481,7,2,4,2
3,a_a007585,9,1,6,2
2,a_a000286,2,2,1,1
1,a_a000448,8,2,4,3
1,a_a005840,1,2,8,1
1,a_a000975,2,1,4,1
1,a_a000978,8,1,3,1
1,a_a005324,2,2,3,1
2,a_a002128,2,1,1,1
1,a_a008418,8,2,3,1
1,a_a017830,8,2,3,1
2,a_a005009,2,1,2,1
1,a_a002008,5,2,3,1
1,a_a009658,3,2,7,1
2,a_a000749,2,1,1,1
2,a_a000339,2,1,2,1
5,a_a006014,5,2,3,1
2,a_a004399,2,1,2,1
1,a_a001082,7,2,4,1
2,a_a010576,2,2,2,1
5,a_a004924,5,2,3,3
1,a_a012357,7,1,4,1
2,a_a002543,2,1,1,1
1,a_a002118,8,1,3,3
2,a_a010333,2,2,1,1
1,a_a006850,7,2,4,1
2,a_a006525,7,2,4,3
1,c_c004837,8,2,4,1
1,a_a007389,2,2,4,1
1,a_a018162,1,2,4,1
1,a_a000124,8,2,3,1
2,a_a006638,10,1,2,1
1,a_a001281,1,1,6,1
2,a_a005039,2,2,2,1
3,d_d009226,3,2,7,1
3,a_a014518,3,2,8,1
1,a_a004250,1,1,4,1
1,a_a006444,2,2,5,1
2,a_a015371,2,1,1,1
1,a_a007918,8,2,3,1
1,a_a002138,9,2,3,1
1,a_a010982,1,2,4,1
1,a_a011761,2,1,1,1
3,a_a012402,2,2,1,1
1,a_a012117,1,2,6,1
2,a_a006818,2,1,2,1
4,a_a004306,2,1,1,1
1,a_a013594,8,2,3,1
3,a_a003141,2,1,1,1
4,a_a001377,5,1,6,1
1,a_a007035,7,2,5,3
1,a_a000491,1,1,4,1
1,a_a010350,2,1,1,1
3,a_a001800,11,2,2,1
1,a_a002912,7,1,5,1
1,a_a015272,8,2,3,3
2,a_a003164,2,1,2,1
2,a_a004509,2,1,3,1
2,a_a001272,7,2,3,1
2,a_a007198,2,1,1,1
1,a_a007327,1,2,4,1
2,a_a000386,2,1,3,1
1,a_a001280,8,2,4,1
1,a_a015261,1,1,4,1
3,a_a000038,7,1,4,3
2,c_c005714,2,1,1,1
2,a_a003155,10,2,5,1
1,a_a005649,2,2,2,1
1,a_a005176,8,2,4,1
2,a_a017977,2,2,1,1
1,a_a000749,1,2,4,1
1,a_a017959,2,1,1,1
2,a_a017927,7,2,3,1
2,a_a003757,2,1,1,1
2,a_a010280,7,2,3,1
1,a_a005142,1,1,5,1
1,a_a006537,8,2,3,1
1,a_a000976,7,2,3,3
6,a_a002126,7,2,1,1
3,a_a007261,2,1,2,1
6,a_a001421,5,2,5,3
1,a_a004762,5,2,3,3
1,a_a018192,2,2,1,1
3,a_a004093,2,2,1,1
1,a_a006448,7,1,4,1
1,a_a007588,7,1,5,1
1,a_a006296,8,1,4,1
1,a_a002860,8,2,4,1
1,a_a000335,7,2,6,1
1,a_a007879,1,2,7,1
2,a_a000508,3,1,7,3
1,a_a003077,1,1,5,1
4,a_a003481,7,2,3,1
1,a_a009466,1,1,5,1
3,a_a007179,11,1,2,1
3,a_a008107,7,1,3,1
3,a_a014308,2,1,1,1
3,a_a003188,7,2,3,1
2,a_a000290,7,2,3,1
1,a_a001018,1,1,4,1
3,b_b001071,2,2,1,1
3,a_a007378,7,2,4,3
2,a_a008209,2,2,1,1
1,a_a017899,1,2,4,1
1,c_c002958,8,1,5,1
1,a_a006375,1,1,4,1
2,a_a006263,2,2,3,1
2,a_a005348,2,2,2,1
2,a_a004562,2,2,1,1
1,a_a002269,1,1,5,1
1,a_a004023,2,2,3,1
3,a_a007307,9,1,6,3
13,a_a006769,11,2,8,1
14,a_a006769,11,2,8,1
2,a_a006468,2,2,1,1
1,a_a017805,9,2,4,1
1,a_a003073,1,1,4,1
2,a_a001951,2,1,1,1
1,a_a004640,8,2,5,1
1,a_a017933,8,1,4,1
2,a_a001617,2,2,4,3
1,a_a006133,1,2,5,1
2,a_a001800,2,1,4,1
1,a_a003069,1,1,5,1
1,a_a010052,8,2,3,1
3,a_a001567,10,2,6,3
2,a_a003141,2,1,2,1
1,a_a008320,1,1,5,1
1,a_a005160,1,2,4,1
3,a_a004541,7,2,3,1
1,a_a001904,7,1,3,1
1,a_a012199,7,2,3,1
3,a_a006768,2,2,1,2
2,a_a005668,2,2,2,1
6,a_a012267,3,2,8,1
2,a_a004716,2,1,3,1
1,a_a003028,2,1,1,1
3,a_a000880,7,1,4,3
1,a_a008034,8,1,4,1
3,a_a004036,7,1,4,1
1,a_a005899,1,2,4,1
13,a_a000318,7,2,4,3
1,a_a004046,8,1,3,1
1,a_a000385,7,1,3,1
2,a_a017704,2,2,2,1
1,a_a002672,8,2,3,3
2,a_a002367,7,2,4,1
1,a_a017656,1,1,4,1
1,a_a010958,8,1,3,1
2,a_a015305,2,1,2,1
1,a_a000041,7,2,3,3
1,a_a001870,8,1,4,1
1,a_a005419,1,1,4,1
1,a_a005375,8,2,3,1
1,a_a007141,8,2,4,1
3,a_a005129,2,1,1,1
1,a_a001661,7,2,3,3
1,a_a006646,8,1,3,1
1,a_a006938,7,1,4,1
2,a_a005184,2,2,3,3
1,a_a008285,7,1,4,1
2,a_a005135,2,2,1,1
1,a_a000552,7,2,4,3
1,a_a000893,1,2,5,1
1,a_a017877,7,2,4,1
1,a_a017643,5,2,4,3
17,a_a006638,10,1,2,1
1,a_a001065,3,2,4,1
2,a_a007599,2,2,1,1
1,a_a007585,9,1,6,2
3,a_a014261,2,2,1,1
2,a_a006463,2,2,1,1
2,a_a009437,7,1,4,3
1,a_a004755,1,2,4,1
1,a_a007559,8,2,3,1
6,a_a007585,9,2,3,1
1,a_a006989,6,2,3,1
1,a_a009680,1,2,4,1
7,a_a000556,11,1,2,3
5,b_b003330,11,1,3,1
1,a_a017684,1,2,6,1
1,a_a007831,1,1,5,1
1,a_a003837,5,2,5,1
2,a_a000357,2,2,1,1
3,a_a002600,2,1,2,1
1,a_a017723,7,1,3,1
1,a_a001794,1,1,5,1
2,a_a006942,2,2,1,1
3,a_a003977,7,1,3,1
2,a_a009703,2,2,2,1
1,a_a003003,8,1,4,1
3,a_a007200,2,2,1,1
1,a_a005492,1,2,4,1
1,a_a001946,8,2,3,1
1,a_a002673,1,2,4,1
1,c_c003912,1,1,4,1
2,a_a000293,2,2,2,1
1,a_a000475,8,2,4,1
1,a_a004261,7,2,4,3
1,a_a001951,1,1,5,1
2,a_a006620,2,1,2,1
1,a_a010155,8,1,4,1
1,a_a000412,1,1,6,1
2,a_a003429,2,1,1,1
1,a_a018111,1,1,4,1
1,a_a015266,8,1,4,3
2,a_a006448,2,1,2,1
1,a_a001699,8,1,3,1
3,a_a004000,2,1,1,1
1,a_a004318,1,1,5,1
3,a_a000189,7,2,3,1
1,a_a004834,7,2,6,3
1,a_a006112,1,1,7,1
1,c_c004652,2,2,1,1
1,a_a015340,1,1,5,1
1,a_a002950,1,1,5,1
1,a_a007357,2,2,4,1
4,a_a004316,7,1,4,1
1,a_a003712,1,2,5,1
3,c_c004652,3,1,7,1
2,a_a000166,7,2,3,1
1,a_a002832,8,2,6,1
14,a_a007415,10,2,4,3
2,a_a002491,2,2,2,1
3,a_a005630,2,2,1,1
1,a_a004263,1,1,5,1
1,a_a006025,1,2,4,1
2,a_a017876,5,2,5,1
2,a_a003844,2,2,2,1
1,a_a017838,8,1,3,1
2,a_a002408,2,2,1,1
2,a_a004288,1,2,7,3
1,a_a006080,8,2,3,1
1,a_a003926,1,1,5,1
1,a_a006024,1,1,4,1
5,a_a002771,2,2,5,3
3,a_a002050,2,1,1,1
1,a_a017996,7,2,3,3
3,a_a017828,3,2,6,1
1,a_a003650,1,2,5,1
1,a_a015329,2,2,5,1
1,a_a014978,1,1,5,1
1,a_a011586,1,1,4,1
3,a_a003426,2,2,1,1
1,a_a002477,1,1,6,1
1,a_a007013,8,2,3,1
1,a_a001673,1,1,4,1
1,a_a014823,8,1,3,1
2,a_a005179,2,1,1,1
7,a_a001919,11,1,1,3
1,a_a002699,7,2,4,1
1,a_a013608,7,1,4,3
1,a_a003980,8,2,3,1
2,a_a006804,7,2,6,1
6,a_a002604,11,2,4,3
1,a_a001859,1,1,5,1
3,a_a007254,5,2,4,1
1,a_a018094,8,1,3,1
3,a_a002491,2,1,2,1
1,a_a004594,8,1,3,1
4,a_a001421,2,1,5,3
1,a_a002513,2,2,2,1
2,a_a000421,2,1,2,1
4,c_c005714,7,2,4,1
3,a_a006656,7,1,3,3
2,a_a008406,7,2,3,2
2,a_a000633,2,1,1,1
3,a_a008427,7,2,3,1
1,a_a001333,8,2,4,1
2,a_a002005,2,1,2,1
3,a_a002538,2,2,5,1
1,a_a015379,1,1,5,1
1,a_a017935,1,2,4,1
1,a_a006636,7,2,4,1
1,a_a005701,1,2,5,1
1,a_a000361,1,1,6,1
1,a_a001799,8,1,3,1
4,a_a001037,7,1,4,1
1,a_a001800,2,2,4,1
3,a_a000306,4,2,8,1
1,a_a003735,1,1,4,1
2,a_a000094,2,1,2,1
2,a_a000577,7,2,4,2
1,a_a007583,1,2,4,1
1,a_a004269,1,2,6,1
2,a_a017910,7,2,4,1
1,a_a006141,1,1,5,1
1,a_a000279,1,1,5,1
1,a_a007827,8,2,3,1
1,a_a006579,8,1,4,3
2,a_a002636,1,2,7,1
1,a_a007400,1,2,4,1
3,a_a002367,7,2,4,1
1,a_a005478,2,1,5,1
1,a_a006388,1,1,5,1
3,a_a006535,2,2,1,1
1,a_a007138,8,1,5,1
1,a_a017982,3,2,6,1
1,a_a007614,1,1,4,1
1,a_a004541,7,2,3,1
3,a_a017942,7,2,6,1
1,a_a001617,5,1,3,3
2,b_b006688,2,1,1,1
2,a_a009651,7,2,7,3
1,a_a001192,7,2,4,1
11,a_a006638,10,1,2,1
1,a_a007007,8,1,3,3
3,a_a002922,7,2,3,1
1,a_a014163,1,1,7,1
2,a_a002631,8,1,3,1
1,a_a005992,7,2,4,1
3,a_a000577,7,1,4,2
1,a_a014164,1,2,7,1
3,a_a017973,5,2,6,1
1,a_a003653,8,2,4,1
1,a_a003399,8,1,3,1
3,a_a003318,10,2,4,3
1,a_a009402,7,2,3,2
1,a_a002732,1,2,4,1
1,a_a003421,1,2,6,1
1,a_a007247,1,1,4,1
3,a_a001990,2,1,2,1
14,c_c003316,10,2,6,1
2,a_a005429,2,2,1,1
1,a_a008107,7,1,3,1
1,a_a001785,2,2,5,1
4,a_a004288,2,2,2,1
1,a_a009817,1,2,7,1
1,a_a002077,7,2,3,3
1,a_a010977,7,2,6,1
1,a_a004859,2,2,1,1
1,a_a001434,1,1,5,1
1,a_a009870,3,1,7,3
1,a_a004360,8,2,4,1
1,a_a002708,8,2,4,1
2,a_a004335,2,1,1,1
1,a_a005611,8,1,4,3
1,a_a003173,8,2,3,1
1,a_a006893,1,1,5,1
1,a_a006965,8,2,3,1
1,c_c005920,1,1,5,1
2,a_a018240,7,1,3,3
1,a_a006682,1,2,4,1
1,a_a002401,8,1,3,1
1,a_a004417,8,2,4,1
2,a_a007024,9,1,5,1
1,a_a005563,8,1,4,1
2,a_a009411,10,2,6,1
1,a_a003320,1,1,4,1
1,a_a004682,8,2,3,1
3,a_a005379,2,1,1,1
1,a_a001930,8,1,3,1
1,a_a008121,3,2,6,1
1,a_a005989,7,1,3,1
5,a_a001018,7,2,4,3
1,a_a001371,1,2,6,1
1,a_a001213,1,2,5,1
2,a_a002363,2,1,1,1
3,a_a000960,5,1,4,1
1,a_a001817,8,1,4,1
5,a_a000880,7,1,1,3
1,a_a003844,1,1,5,1
2,a_a002716,2,2,3,1
1,a_a003302,5,1,3,3
2,a_a001603,2,2,2,1
2,a_a007367,2,2,2,1
6,a_a000893,9,2,1,3
2,a_a006535,2,2,2,1
1,a_a012119,8,1,3,1
1,a_a017706,3,2,6,1
1,a_a003024,8,1,3,1
1,a_a018141,1,2,7,1
2,a_a006995,1,1,8,1
3,a_a004662,5,2,3,3
2,a_a000493,6,1,4,3
20,a_a007415,10,2,5,3
1,a_a000801,7,2,3,1
1,a_a008348,8,2,3,1
1,a_a000906,1,1,6,1
2,a_a001052,11,2,5,1
3,a_a003128,2,2,1,1
1,a_a003124,8,1,3,1
1,a_a007179,2,2,2,1
7,a_a002771,6,2,1,3
1,a_a002108,8,1,3,1
1,a_a001240,8,2,4,1
2,a_a000825,2,1,1,1
1,a_a005985,7,2,3,3
2,a_a000266,2,2,1,1
3,a_a010060,2,2,1,1
1,a_a004006,1,1,5,1
3,a_a014380,5,2,6,1
2,a_a000231,3,2,8,1
1,a_a004504,8,2,3,1
1,a_a011062,1,1,5,1
2,a_a001245,2,2,3,1
1,a_a005013,1,2,4,1
3,a_a005709,2,2,1,1
3,a_a006134,2,1,2,1
2,a_a005493,2,2,2,1
2,a_a006049,8,2,4,1
7,a_a000081,6,2,2,3
2,a_a007200,2,1,1,1
1,a_a002981,7,2,3,1
3,a_a003020,2,1,1,1
1,a_a008604,8,1,3,1
3,a_a006525,11,1,1,3
1,a_a001164,2,2,4,1
2,a_a011721,7,1,3,1
2,a_a008375,3,2,6,1
1,a_a002494,8,2,3,1
4,a_a001505,7,1,4,1
2,a_a001216,5,2,3,3
2,a_a002410,11,1,1,1
1,c_c002983,1,2,5,1
1,a_a003164,1,1,5,1
1,a_a001778,2,1,4,1
1,a_a006574,7,1,3,1
1,a_a006685,1,1,4,1
1,a_a000344,7,1,6,2
1,a_a004458,1,2,4,1
1,a_a013866,8,1,4,1
3,a_a002612,2,1,2,1
2,a_a007288,6,1,1,1
1,b_b006816,2,2,2,1
4,a_a004036,7,1,4,1
1,a_a012120,8,2,3,1
1,a_a009609,8,1,3,1
1,a_a007126,1,2,4,1
2,a_a000041,7,2,3,3
1,c_c005714,1,2,4,1
3,a_a001277,2,2,4,1
2,a_a014518,2,2,1,1
4,a_a005701,2,2,1,1
1,a_a007249,7,2,5,1
1,a_a001471,1,1,4,1
1,a_a000358,8,1,3,1
1,a_a009433,7,2,3,1
2,a_a003249,2,2,1,1
1,a_a000729,1,1,5,1
1,a_a005023,8,2,3,1
1,a_a008024,7,2,6,1
1,a_a002128,1,1,5,1
1,a_a004234,1,1,5,1
3,a_a014955,7,2,3,1
6,a_a003784,11,2,1,1
1,a_a000910,1,2,6,1
1,a_a000728,8,2,3,3
1,a_a017949,8,2,4,1
3,a_a004261,7,2,4,3
4,a_a003176,7,2,4,3
2,a_a005553,2,1,2,1
1,a_a017867,2,1,1,1
1,a_a003291,1,1,7,1
6,a_a003489,7,1,5,3
1,a_a009925,8,1,5,1
1,a_a003476,1,2,4,1
2,a_a000958,2,2,2,1
2,a_a004807,2,1,1,1
2,a_a001859,2,2,1,1
1,a_a005121,7,2,3,1
1,a_a002817,9,2,6,1
1,a_a010429,3,2,7,1
1,a_a000184,7,1,4,1
2,a_a005399,2,2,1,1
1,a_a000149,2,2,4,1
3,a_a006718,2,2,1,1
11,a_a000513,7,2,1,3
1,a_a002131,1,1,6,1
3,a_a001628,2,2,1,1
4,a_a014484,6,2,8,3
3,a_a004937,2,1,1,1
3,a_a005626,2,1,5,1
7,a_a000636,5,1,5,3
1,a_a004051,8,1,3,1
1,a_a006230,1,1,4,1
2,a_a001990,2,2,2,1
2,a_a007578,7,2,7,1
1,a_a001595,1,2,4,1
1,a_a018059,1,1,6,1
3,a_a000086,2,2,1,1
3,a_a005179,2,2,1,1
1,a_a018173,8,2,3,1
3,a_a002941,2,1,1,1
1,a_a001525,8,1,3,1
1,a_a017538,8,1,3,1
2,a_a003320,2,2,2,1
1,a_a010152,7,2,3,3
3,a_a008035,6,1,1,1
6,a_a015110,10,1,5,1
2,a_a005193,9,1,4,1
2,a_a010502,2,1,1,1
1,a_a004964,8,1,4,1
7,a_a008021,7,2,2,1
1,a_a001295,1,2,4,1
3,a_a001981,2,1,2,1
